2925,3432,2B-01-10221,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4020mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2926,3433,2B-01-10222,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4020mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2927,3434,2B-01-10223,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4020mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2928,3435,2B-01-10224,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4020mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2929,3436,2B-01-10225,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4020mm Ø,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2930,3437,2B-01-10226,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4016mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2931,3438,2B-01-10227,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4016mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2932,3439,2B-01-10228,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4016mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2933,3440,2B-01-10229,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4016mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2934,3414,2B-01-1023,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4036mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2935,3441,2B-01-10230,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4016mm Ø,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2936,3442,2B-01-10231,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4012mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2937,3443,2B-01-10232,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4012mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2938,3444,2B-01-10233,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4012mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2939,3445,2B-01-10234,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4012mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2940,3446,2B-01-10235,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4012mm Ø,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2941,3447,2B-01-10236,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4010mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2942,3448,2B-01-10237,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4010mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2943,3449,2B-01-10238,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4010mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2944,3450,2B-01-10239,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4010mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2945,3415,2B-01-1024,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4036mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2946,3451,2B-01-10240,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4010mm Ø,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2947,3452,2B-01-10241,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 408mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2948,3453,2B-01-10242,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 408mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2949,3454,2B-01-10243,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 408mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2950,11184,2B-01-10244,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 408mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2951,9286,2B-01-10245,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 408mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2952,3416,2B-01-1025,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4036mm Ø,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2953,3417,2B-01-1026,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4032mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2954,3418,2B-01-1027,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4032mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2955,3419,2B-01-1028,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4032mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2956,3420,2B-01-1029,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 4032mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2957,24166,2B-01-1030,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar, Grade 60",Weight,Concrete Reinforcement,2-Structural,1
2958,3455,2B-01-1031,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6036mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2959,9290,2B-01-10310,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6032mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2960,3459,2B-01-10311,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6028mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2961,3460,2B-01-10312,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6028mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2962,9291,2B-01-10313,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6028mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2963,11185,2B-01-10314,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6028mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2964,9292,2B-01-10315,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6028mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2965,3461,2B-01-10316,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6025mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2966,3462,2B-01-10317,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6025mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2967,9293,2B-01-10318,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6025mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2968,11186,2B-01-10319,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6025mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2969,3456,2B-01-1032,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6036mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2970,9294,2B-01-10320,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6025mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2971,3463,2B-01-10321,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6020mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2972,3464,2B-01-10322,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6020mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2973,9295,2B-01-10323,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6020mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2974,11187,2B-01-10324,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6020mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2975,9296,2B-01-10325,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6020mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2976,3465,2B-01-10326,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6016mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2977,3466,2B-01-10327,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6016mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2978,9297,2B-01-10328,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6016mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2979,11188,2B-01-10329,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6016mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2980,9287,2B-01-1033,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6036mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2981,9298,2B-01-10330,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6016mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2982,3467,2B-01-10331,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6012mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2983,3468,2B-01-10332,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6012mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2984,9299,2B-01-10333,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6012mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2985,11189,2B-01-10334,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6012mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2986,9300,2B-01-10335,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6012mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
2987,3469,2B-01-10336,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6010mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2988,3470,2B-01-10337,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6010mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2989,9301,2B-01-10338,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6010mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2990,11091,2B-01-10339,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6010mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2991,11190,2B-01-1034,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6036mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
2992,3471,2B-01-10341,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 608mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
2993,3472,2B-01-10342,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 608mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
2994,3473,2B-01-10343,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 608mm Ø,9.0 m",Length,Concrete Reinforcement,2-Structural,1
2995,11093,2B-01-10344,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 608mm Ø,8.0 m",Length,Concrete Reinforcement,2-Structural,1
2996,12504,2B-01-10346,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6012mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2997,12505,2B-01-10347,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6016mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2998,12506,2B-01-10348,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6020mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
2999,12507,2B-01-10349,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6025mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
3000,9288,2B-01-1035,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6036mm Ã˜,12.0 m",Length,Concrete Reinforcement,2-Structural,1
3001,12508,2B-01-10350,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6028mm Ø,10.5 m",Length,Concrete Reinforcement,2-Structural,1
3002,12509,2B-01-10351,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6032mm Ø, 10.5 m",Length,Concrete Reinforcement,2-Structural,1
3003,12510,2B-01-10352,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6036mm Ø, 10.5 m",Length,Concrete Reinforcement,2-Structural,1
3004,3457,2B-01-1036,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6032mm Ø, 6 m",Length,Concrete Reinforcement,2-Structural,1
3005,3458,2B-01-1037,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6032mm Ø,7.5 m",Length,Concrete Reinforcement,2-Structural,1
3006,9289,2B-01-1038,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6032mm Ã˜,9.0 m",Length,Concrete Reinforcement,2-Structural,1
3007,11191,2B-01-1039,"Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 6032mm Ø,10.0 m",Length,Concrete Reinforcement,2-Structural,1
3008,3474,2B-01-2101,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Threaded-15mm Ø, 3.0 m",Length,Concrete Reinforcement,2-Structural,1
3009,3475,2B-01-2102,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Threaded-10mm Ø, 3.0 m",Length,Concrete Reinforcement,2-Structural,1
3010,11512,2B-01-2103,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Threaded-19mm Ø, 3.0 m",Length,Concrete Reinforcement,2-Structural,1
3011,11513,2B-01-2104,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Full Threaded-10mm Ø, 3.0 m",Length,Concrete Reinforcement,2-Structural,1
3012,3476,2B-01-2201,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-15mm Ø x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3013,3477,2B-01-2202,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-16mm Ø x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3014,3478,2B-01-2203,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-14mm Ø x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3015,3479,2B-01-2204,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-12mm Ø x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3016,3480,2B-01-2205,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-10mm Ø x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3017,3481,2B-01-2206,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-8mm Ø x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3018,11514,2B-01-2207,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-9mm Ø x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3019,15268,2B-01-2208,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-19mm ? x 6.0 m",Unit,Concrete Reinforcement,2-Structural,1
3020,21283,2B-01-2209,"Structural, Concrete Reinforcement - Reinforcing Steel - Round Bar,Plain-20mm x 6.0 m",Length,Concrete Reinforcement,2-Structural,1
3021,3482,2B-02-1001,"Structural, Concrete Reinforcement - GI Wire - Tie Wire,-No. 16",Weight,Concrete Reinforcement,2-Structural,1
3022,3483,2B-02-1002,"Structural, Concrete Reinforcement - GI Wire - Tie Wire,-No. 18",Weight,Concrete Reinforcement,2-Structural,1
3023,16086,2B-02-1003,"Structural, Concrete Reinforcement - GI Wire - Tie Wire,-No. 14",Weight,Concrete Reinforcement,2-Structural,1
3024,16087,2B-02-1004,"Structural, Concrete Reinforcement - GI Wire - Tie Wire,-No. 12",Weight,Concrete Reinforcement,2-Structural,1
3025,16500,2B-03-1001,"Structural, Concrete Reinforcement - Bolt -Chemical Bolt-16mm",Unit,Concrete Reinforcement,2-Structural,1
3026,20535,2B-03-1002,"Structural, Concrete Reinforcement - Bolt -Chemical Bolt-1""",Unit,Concrete Reinforcement,2-Structural,1
3027,11515,2C-01-0001,"Structural, Metal Materials - Steel - C-Purlins,-2""x 4"" x 2mm x 6m",Length,Metal Materials,2-Structural,1
3028,11516,2C-01-0002,"Structural, Metal Materials - Steel - C-Purlins,-2"" x 4"" x 1.8 mm x 6 m",Length,Metal Materials,2-Structural,1
3029,13595,2C-01-0003,"Structural, Metal Materials - Steel - C-Purlins,- 2"" x 6"" x 1.8 mm x 6 m",Length,Metal Materials,2-Structural,1
3030,15816,2C-01-0004,"Structural, Metal Materials - Steel - C-Purlins,- 2"" x 6"" x 3 mm x 6 m",Unit,Metal Materials,2-Structural,1
3031,15817,2C-01-0005,"Structural, Metal Materials - Steel - C-Purlins,- 2"" x 6"" x 1.5 mm x 6 m",Unit,Metal Materials,2-Structural,1
3032,18129,2C-01-0006,"Structural, Metal Materials - Steel - C-Purlins,- 2"" x 3"" x 2.0 mm x 6 m",Length,Metal Materials,2-Structural,1
3033,23781,2C-01-0007,"Structural, Metal Materials - Steel - C-Purlins,- 2"" x 3"" x 2.0mm thk x 8'",Length,Metal Materials,2-Structural,1
3034,23790,2C-01-0008,"Structural, Metal Materials - Steel - C-Purlins,- 2"" x 3"" x 2.0mm thk x 12'",Length,Metal Materials,2-Structural,1
3035,3484,2C-01-1001,"Structural, Metal Materials - Steel - Flat Bar,-2 .0 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3036,3493,2C-01-10010,"Structural, Metal Materials - Steel - Flat Bar,-3 mm x 38 mm x 6m",Length,Metal Materials,2-Structural,1
3037,3494,2C-01-10011,"Structural, Metal Materials - Steel - Flat Bar,-3 mm x 40 mm x 6m",Length,Metal Materials,2-Structural,1
3038,3495,2C-01-10012,"Structural, Metal Materials - Steel - Flat Bar,-3 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3039,3496,2C-01-10013,"Structural, Metal Materials - Steel - Flat Bar,-4 mm x 30 mm x 6m",Length,Metal Materials,2-Structural,1
3040,3497,2C-01-10014,"Structural, Metal Materials - Steel - Flat Bar,-4 mm x 40 mm x 6m",Length,Metal Materials,2-Structural,1
3041,3498,2C-01-10015,"Structural, Metal Materials - Steel - Flat Bar,-4 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3042,3499,2C-01-10016,"Structural, Metal Materials - Steel - Flat Bar,-4.5 mm x 25 mm x 6m",Length,Metal Materials,2-Structural,1
3043,3500,2C-01-10017,"Structural, Metal Materials - Steel - Flat Bar,-4.5 mm x 32 mm x 6m",Length,Metal Materials,2-Structural,1
3044,3501,2C-01-10018,"Structural, Metal Materials - Steel - Flat Bar,-4.5 mm x 38 mm x 6m",Length,Metal Materials,2-Structural,1
3045,3502,2C-01-10019,"Structural, Metal Materials - Steel - Flat Bar,-4.5 mm x 44 mm x 6m",Length,Metal Materials,2-Structural,1
3046,3485,2C-01-1002,"Structural, Metal Materials - Steel - Flat Bar,-2.5 mm x 25 mm x 6m",Length,Metal Materials,2-Structural,1
3047,3503,2C-01-10020,"Structural, Metal Materials - Steel - Flat Bar,-4.5 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3048,3504,2C-01-10021,"Structural, Metal Materials - Steel - Flat Bar,-5 mm x 25 mm x 6m",Length,Metal Materials,2-Structural,1
3049,3505,2C-01-10022,"Structural, Metal Materials - Steel - Flat Bar,-5 mm x 40 mm x 6m",Length,Metal Materials,2-Structural,1
3050,3506,2C-01-10023,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 14 mm x 6m",Length,Metal Materials,2-Structural,1
3051,3507,2C-01-10024,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 30 mm x 6m",Length,Metal Materials,2-Structural,1
3052,3508,2C-01-10025,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 32 mm x 6m",Length,Metal Materials,2-Structural,1
3053,3509,2C-01-10026,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 38 mm x 6m",Length,Metal Materials,2-Structural,1
3054,3510,2C-01-10027,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 40 mm x 6m",Length,Metal Materials,2-Structural,1
3055,3511,2C-01-10028,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 44 mm x 6m",Length,Metal Materials,2-Structural,1
3056,3512,2C-01-10029,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3057,3486,2C-01-1003,"Structural, Metal Materials - Steel - Flat Bar,-3 mm x 12 mm x 6m",Length,Metal Materials,2-Structural,1
3058,3513,2C-01-10030,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 65 mm x 6m",Length,Metal Materials,2-Structural,1
3059,3514,2C-01-10031,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 75 mm x 6m",Length,Metal Materials,2-Structural,1
3060,3515,2C-01-10032,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 90 mm x 6m",Length,Metal Materials,2-Structural,1
3061,3516,2C-01-10033,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 100 mm x 6m",Length,Metal Materials,2-Structural,1
3062,3517,2C-01-10034,"Structural, Metal Materials - Steel - Flat Bar,-6 mm x 125 mm x 6m",Length,Metal Materials,2-Structural,1
3063,3518,2C-01-10035,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 25 mm x 6m",Length,Metal Materials,2-Structural,1
3064,3519,2C-01-10036,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 32 mm x 6m",Length,Metal Materials,2-Structural,1
3065,3520,2C-01-10037,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 38 mm x 6m",Length,Metal Materials,2-Structural,1
3066,3521,2C-01-10038,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 44 mm x 6m",Length,Metal Materials,2-Structural,1
3067,3522,2C-01-10039,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3068,3487,2C-01-1004,"Structural, Metal Materials - Steel - Flat Bar,-3 mm x 16 mm x 6m",Length,Metal Materials,2-Structural,1
3069,3523,2C-01-10040,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 65 mm x 6m",Length,Metal Materials,2-Structural,1
3070,3524,2C-01-10041,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 75 mm x 6m",Length,Metal Materials,2-Structural,1
3071,3525,2C-01-10042,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 90 mm x 6m",Length,Metal Materials,2-Structural,1
3072,3526,2C-01-10043,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 100 mm x 6m",Length,Metal Materials,2-Structural,1
3073,3527,2C-01-10044,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 125 mm x 6m",Length,Metal Materials,2-Structural,1
3074,3528,2C-01-10045,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 150 mm x 6m",Length,Metal Materials,2-Structural,1
3075,3529,2C-01-10046,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 180 mm x 6m",Length,Metal Materials,2-Structural,1
3076,3530,2C-01-10047,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 200 mm x 6m",Length,Metal Materials,2-Structural,1
3077,3531,2C-01-10048,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 230 mm x 6m",Length,Metal Materials,2-Structural,1
3078,3532,2C-01-10049,"Structural, Metal Materials - Steel - Flat Bar,-9 mm x 250 mm x 6m",Length,Metal Materials,2-Structural,1
3079,3488,2C-01-1005,"Structural, Metal Materials - Steel - Flat Bar,-3 mm x 19 mm x 6m",Length,Metal Materials,2-Structural,1
3080,3533,2C-01-10050,"Structural, Metal Materials - Steel - Flat Bar,-9.5 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3081,3534,2C-01-10051,"Structural, Metal Materials - Steel - Flat Bar,-9.5 mm x 65 mm x 6m",Length,Metal Materials,2-Structural,1
3082,3535,2C-01-10052,"Structural, Metal Materials - Steel - Flat Bar,-10 mm x 75 mm x 6m",Length,Metal Materials,2-Structural,1
3083,3536,2C-01-10053,"Structural, Metal Materials - Steel - Flat Bar,-10 mm x 100 mm x 6m",Length,Metal Materials,2-Structural,1
3084,3537,2C-01-10054,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 25 mm x 6m",Length,Metal Materials,2-Structural,1
3085,3538,2C-01-10055,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 32 mm x 6m",Length,Metal Materials,2-Structural,1
3086,3539,2C-01-10056,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 38 mm x 6m",Length,Metal Materials,2-Structural,1
3087,3540,2C-01-10057,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 44 mm x 6m",Length,Metal Materials,2-Structural,1
3088,3541,2C-01-10058,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 50 mm x 6m",Length,Metal Materials,2-Structural,1
3089,3542,2C-01-10059,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 65 mm x 6m",Length,Metal Materials,2-Structural,1
3090,3489,2C-01-1006,"Structural, Metal Materials - Steel - Flat Bar,-3 mm x 20 mm x 6m",Length,Metal Materials,2-Structural,1
3091,3543,2C-01-10060,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 75 mm x 6m",Length,Metal Materials,2-Structural,1
3092,3544,2C-01-10061,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 90 mm x 6m",Length,Metal Materials,2-Structural,1
3093,3545,2C-01-10062,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 100 mm x 6m",Length,Metal Materials,2-Structural,1
3094,3546,2C-01-10063,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 125 mm x 6m",Length,Metal Materials,2-Structural,1
3095,3547,2C-01-10064,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 150 mm x 6m",Length,Metal Materials,2-Structural,1
3096,3548,2C-01-10065,"Structural, Metal Materials - Steel - Flat Bar,-12 mm x 180 mm x 6m",Length,Metal Materials,2-Structural,1
